meal_description,carb,protein,fat,energy
My snack consisted of a large bag of flavored Fritos corn chips that really hit the spot.,48.43,5.22,28.21,455.6
"For breakfast, I enjoyed a McDonald's low-fat yogurt parfait with fruit, sweetened with an individual packet of white granulated sugar, and complemented it with a medium cup of brewed decaffeinated coffee with one fl oz of half and half.",28.57,6.460000000000001,4.98,178.77999999999997
"For dinner, I had a cup of lentils cooked with added fat alongside a cup of white rice mixed with other vegetables and fat.",73.55,19.46,16.84,516.81
"For a quick snack, I opted for a piece of baked corn pone, which was just right at one-eighth of a nine-inch round.",24.2,2.13,2.63,130.54
"This morning, I enjoyed a delicious medium croissant along with a refreshing cup of 2% reduced-fat milk.",38.09,12.84,16.61,353.41999999999996
"For lunch, I had a whole raw tomato, a regular fried fish sandwich with cheese from a fast food place, a medium order of french fries, a cup of bottled unsweetened water, and a tablespoon of tartar sauce on the side.",101.10000000000001,29.310000000000002,40.540000000000006,889.49
"This morning, I started my day with a fluffy yeast doughnut that was simply irresistible, savoring every bite of my delightful 1 doughnut.",28.76,3.68,13.62,252.6
I decided to treat myself to a large serving of crispy French fries from my favorite fast food place for a quick snack.,74.59,6.17,26.51,561.6
"During my afternoon snack, I had a crunchy, fresh large apple alongside a delicious stick of mozzarella cheese.",34.68,7.35,6.19,210.32
I treated myself to a delicious raw pear along with a cup of plain bottled water for my snack.,27.41,0.65,0.25,102.6
"For a quick snack, I treated myself to a medium cup of brewed coffee, enhanced with a fluid ounce of rich liquid coffee creamer.",3.41,0.8799999999999999,3.0900000000000003,45.599999999999994
"Today for breakfast, I savored a delicious bowl made from one packet of instant oatmeal, infused with maple flavor, perfect for a quick and tasty start.",32.97,3.98,2.04,166.26
"For my lunch, I munched on an individual package of Ritz crackers filled with cheese while sipping on a cup of bottled water.",25.22,3.45,11.29,215.55
"For lunch, I had a medium stick of soft breadsticks from frozen, paired with a cup of meatless pasta with sauce, and enjoyed a cup of chocolate milk alongside.",100.53,22.3,7.66,546.76
"For a sweet snack, I savored a cup of vanilla ice cream, complete with a variety of additional ingredients that added to its flavor.",42.71,5.14,16.46,338.8
"As a snack, I relished a package of Reese's Peanut Butter Cups, savoring the two delectable cups that weigh 1.6 oz in total.",24.91,4.61,13.74,231.75
I started my brunch with a delicious raw peach and paired it with a 16 fl oz can of my favorite energy drink.,65.89,3.6399999999999997,0.4,276.28
"For breakfast, I had a sandwich with sausage and cheese on an English muffin, complemented by a hash brown patty from fast food, and washed it down with a large brewed coffee.",44.7,17.28,33.05,540.92
"During lunch, I enjoyed a delicious cheeseburger from the school cafeteria along with a refreshing cup of chocolate milk.",57.25,27.3,8.64,419.15999999999997
"For a delightful snack, I savored a crisp small apple, sipped on a bottle of unsweetened water, and enjoyed a Little Debbie frosted cinnamon bun.",54.87,3.37,17.84,384.12
"For breakfast, I had a medium slice of toasted white bread, a cup of reduced fat (2%) milk, and one egg omelet.",25.87,17.21,13.629999999999999,297.45
I treated myself to a piece of smooth milk chocolate candy for a mid-morning snack.,4.75,0.61,2.37,42.8
"At dinner, I enjoyed a small slice of thin-crust pizza with delicious meat and fruity toppings, paired with a cup of cool tap water.",19.73,9.34,8.98,197.34
"To kick off my breakfast, I enjoyed a medium-sized cup of brewed coffee, finished off with a fluid ounce of my favorite flavored coffee creamer.",10.52,0.7899999999999999,4.1499999999999995,80.1
"In the evening, I indulged in a comforting cup of cafe con leche, sweetened just right with a packet of granulated sugar.",17.48,4.14,2.6399999999999997,107.72
"To brighten my day, I had a 16 fl oz bottle of orange juice as a light snack.",57.24,3.37,0.6,243.04
I started my morning with a satisfying peanut butter and jelly sandwich on whole wheat bread and a delightful cup of hot chocolate made from a dry mix and hot water.,76.65,16.33,20.099999999999998,536.0
"I decided to have a sweet snack today, consisting of one piece of truffle and a can of refreshing unsweetened carbonated water.",6.45,0.88,4.15,66.43
"For lunch, I had a medium order of fast food French fries, a cup of tap water, and a regular fried fish sandwich with cheese.",94.38,28.07,37.95,837.45
"For my snack, I had an individual packet of saccharin powder to sweeten my tea, along with a hot cup of black tea and a school container of 100% orange juice with added calcium.",15.58,0.85,0.15,64.28
"For my breakfast, I indulged in a cup of General Mills Cinnamon Toast Crunch cereal complemented by a cup of creamy reduced fat (2%) milk.",43.18,10.35,8.739999999999998,286.0
I treated myself to a small single-serving bag of plain baked potato chips while sipping on a chilled bottle of unsweetened water for my snack.,19.99,1.4,5.1,131.32
I treated myself to a large molasses cookie as a delightful snack.,33.21,2.52,5.76,193.5
"During lunch, I relished a cup of reduced sugar chocolate milk, paired perfectly with a peanut butter and jelly sandwich on white bread, and rounded off the meal with a fresh medium apple.",71.99000000000001,15.48,12.18,448.64
"For my snack, I indulged in a cup of vanilla ice cream with extra toppings, paired with a small bag of plain potato chips.",57.78,6.93,25.97,487.76
"At lunch, I treated myself to a piece of medium pizza topped with fruit, and I couldn’t resist another slice of medium pizza with vegetables on it.",60.47,19.97,16.869999999999997,472.74
"For my snack, I treated myself to a warm cup of brewed coffee, sweetened with an individual packet of aspartame. I also enjoyed a refreshing can of diet cola, and to enhance my coffee, I added a creamy touch with a half and half from an individual container.",2.5700000000000003,1.18,1.88,32.9
"To begin my day, I drank a nourishing cup of oatmeal beverage mixed with water for breakfast.",26.31,0.62,0.37,106.64
"For breakfast, I had a small fruit smoothie made with whole fruit and no dairy.",70.79,3.46,1.46,286.2
"During my afternoon break, I indulged in a package of salted dry roasted peanuts, perfect for satisfying my hunger.",10.63,12.18,24.83,293.5
"For breakfast, I had an oatmeal snack bar alongside a fresh banana.",74.06,5.37,4.42,345.54
"During lunch, I relished a skin-on rotisserie chicken breast, accompanied by a chilled bottle of cola and a cup of generous Spanish rice from the restaurant.",140.07,42.25,24.37,937.45
"For a quick snack, I had a small serving of barbecue potato chips and washed it down with a can of low-carb beer.",18.29,2.43,8.7,233.56
"For my breakfast, I savored a tender rotisserie chicken breast, making sure to skip the skin for a nutritious meal.",0.0,33.65,4.28,172.8
"For lunch, I had a cup of cooked glutinous white rice, which was perfectly sticky and satisfying.",36.49,3.5,0.33,167.04
"During my snack time, I enjoyed a delightful cup of reconstituted instant coffee alongside a warm cup of green tea, which really hit the spot.",1.51,0.77,0.0,9.6
"For my snack, I indulged in a regular churro.",21.99,2.72,9.99,188.55
"For lunch, I had a Salisbury steak dinner, which was a frozen meal weighing 11 ounces.",34.13,21.28,26.02,452.4
"For dinner, I treated myself to a delightful cup of pasta with a hearty tomato sauce and meat, a comforting dish from my kitchen.",47.88,14.65,6.45,307.5
"For a quick bite, I opted for a Kellogg's Special K cereal bar to satisfy my hunger.",16.73,2.09,2.09,94.07
"For breakfast, I grabbed a General Mills Nature Valley Crunchy Granola Bar and washed it down with a bottle of unsweetened water.",13.52,2.12,4.16,98.91
"During snack time, I treated myself to a refreshing vanilla ice cream sandwich paired with a medium oatmeal cookie filled with sweet raisins.",47.519999999999996,5.07,14.28,333.0
"For lunch, I had a Progresso can of chicken or turkey noodle soup, paired with an individual school container of 100% orange juice with added calcium.",30.299999999999997,7.22,4.300000000000001,185.96
"I kept it simple for my snack with a single cereal bar, just the right amount to tide me over.",27.69,4.34,8.51,202.53
"At lunchtime, I enjoyed a delicious cheeseburger from McDonald's.",28.01,14.84,14.19,297.0
"During my snack time, I enjoyed a small cup of soothing decaffeinated green tea.",0.0,0.0,0.0,0.0
"As a quick snack, I opted for a cup of water and complemented it with a large drink of delicious fruit juice.",18.6,0.0,0.0,74.4
"During my snack time, I enjoyed a fresh banana along with a cup of crispy barbecue potato chips and a refreshing cup of tap water.",42.760000000000005,3.0,8.18,233.89
"For my snack, I opened a small single serving bag of sour cream and onion flavored ruffled potato chips.",15.66,1.82,8.7,136.36
"I treated myself to a snack of one Quaker Chewy Granola Bar and a small cookie, either butter or sugar.",30.32,2.43,7.890000000000001,193.12
"For a quick snack, I enjoyed a refreshing chocolate ice cream cone, along with a pouch of fruit snacks candy that's loaded with high vitamin C.",60.66,4.9799999999999995,13.55,371.52
"For my snack, I indulged in a piece of yellow cake with icing, which was just the right portion to satisfy my sweet tooth.",60.34,3.44,19.35,413.11
"For lunch, I had a delicious piece of medium crust pizza topped with various meats, straight from the restaurant.",42.26,15.87,17.04,386.4
"I enjoyed a satisfying dinner that included one cheeseburger on a classic white bun, complete with a hearty medium patty.",30.72,29.57,26.75,490.05
"For my afternoon snack, I savored a corn dog, with a tablespoon of ketchup on the side, a small single serving bag of nacho cheese tortilla chips, a snack size container of fruit cocktail, and another small single serving bag of cheese-flavored potato chips.",77.0,12.06,27.07,579.87
"For breakfast, I had a perfectly boiled egg to start my day.",0.36,6.28,4.76,71.5
"Dinner tonight featured a large meatless chimichanga, which was both hearty and satisfying, perfect for ending the day on a tasty note.",98.68,26.06,32.99,792.0
"During my snack time, I relaxed with a refreshing bottled iced black tea from Snapple, which was 16 fl oz in size.",53.57,0.0,1.09,223.2
"For a quick snack, I grabbed a bottle of unsweetened water and a delicious raw nectarine to enjoy. I had a refreshing 12 fl oz bottle of water along with a juicy fruit – one whole nectarine.",12.85,1.48,0.39,54.6
"For my lunch, I enjoyed a regular sandwich featuring a crispy fried chicken fillet nestled in a soft white bun with a generous layer of cheese.",40.35,21.75,22.35,450.8
"For my snack, I enjoyed a single stick of a refreshing popsicle alongside a medium slice of Italian Grecian Armenian bread.",24.53,2.94,0.97,119.79
"During my lunch break, I enjoyed a refreshing 20 fl oz bottle of water alongside a cup of cooked broccoli, which was simply delicious.",10.7,4.54,0.59,54.25
"As a quick snack, I chewed on a piece of regular gum, which was perfect for a little pick-me-up.",3.87,0.0,0.01,14.4
"For my snack, I indulged in a vanilla ice cream bar.",27.84,1.58,18.95,268.5
"For dinner, I had a hot dog bun topped with a tablespoon of ketchup.",27.21,4.58,1.78,142.72
"For lunch, I had a cup of beans and rice with meat.",40.02,12.73,7.21,275.4
"For breakfast this morning, I enjoyed an individual school container of orange juice, enriched with calcium, a miniature fruit muffin, and a cup of refreshing reduced-fat (2%) milk.",39.2,10.129999999999999,8.809999999999999,274.03
"For dinner, I kicked off my meal with a classic chicken and turkey frankfurter on a plain white bun, accompanied by a bottle of Powerade to quench my thirst.",54.0,11.73,12.33,378.12
"For dinner, I indulged in a cup of plain tortilla chips, which made for a simple yet tasty addition to my evening feast.",20.33,2.13,6.2,141.6
"For my midday meal, I savored a regular sandwich filled with tuna salad on fresh bread.",32.9,17.8,21.17,396.0
"I satisfied my sweet tooth with a snack cake, covered in icing and bursting with chocolate flavor, during my afternoon snack break.",16.89,1.02,4.46,111.72
"For my snack, I enjoyed a cup of raw celery paired with a tablespoon of peanut butter, along with a cup of fresh grapes and a single-serving bag of raw carrots.",41.94,6.25,8.809999999999999,248.62
