meal_description,carb,protein,fat,energy
"This morning, I treated myself to a 60g yeast doughnut alongside my coffee.",28.76,3.68,13.62,252.6
I enjoyed 180g of crispy French fries as a quick snack.,74.59,6.17,26.51,561.6
"During my snack time, I enjoyed a delightful 28.35g of part-skim mozzarella cheese along with a refreshing raw apple weighing 242g.",34.68,7.35,6.19,210.32
"For a quick and healthy snack, I had a 180g raw pear along with 240g of unsweetened bottled water.",27.41,0.65,0.25,102.6
"For a quick snack, I prepared 480g of brewed coffee and stirred in 30g of liquid coffee creamer.",3.41,0.8799999999999999,3.0900000000000003,45.599999999999994
"To kick off my day, I savored 163g of instant maple-flavored oatmeal, which was both comforting and tasty.",32.97,3.98,2.04,166.26
I opted for a light lunch today with 45g of cheese-filled Ritz crackers paired with 240g of chilled unsweetened bottled water.,25.22,3.45,11.29,215.55
"For lunch, I had 40g of soft frozen breadsticks, 250g of meatless pasta with sauce, and 248g of chocolate milk.",100.53,22.3,7.66,546.76
"This afternoon, my snack consisted of 140g of creamy vanilla ice cream, enhanced with some delicious extras.",42.71,5.14,16.46,338.8
My snack consisted of a rich and creamy 45g Reese's Peanut Butter Cup.,24.91,4.61,13.74,231.75
"For my brunch, I savored a 150g raw peach alongside a 496g energy drink to refresh myself.",65.89,3.6399999999999997,0.4,276.28
"For breakfast, I had a delicious 114g sausage and cheese on an English muffin, paired with 55g of fast food hash browns, and washed it down with 600g of brewed coffee.",44.7,17.28,33.05,540.92
"During lunch, my meal consisted of a delicious 100g cheeseburger from the school cafeteria paired with a refreshing 248g of chocolate milk.",57.25,27.3,8.64,419.15999999999997
"My snack today consisted of a delicious 165g raw apple, complemented by 507g of cool bottled water, and a tasty 66g sweet cinnamon bun with frosting.",54.87,3.37,17.84,384.12
"For breakfast, I had 25g of toasted white bread, 244g of reduced-fat (2%) milk, and a fluffy 55g egg omelet.",25.87,17.21,13.629999999999999,297.45
I enjoyed 8g of plain milk chocolate candy as a sweet snack today.,4.75,0.61,2.37,42.8
"During dinner, I enjoyed 78g of thin crust meat and fruit pizza, paired with 240g of refreshing tap water.",19.73,9.34,8.98,197.34
"For breakfast today, I enjoyed 480g of robust brewed coffee along with 30g of my favorite flavored coffee creamer.",10.52,0.7899999999999999,4.1499999999999995,80.1
Dinner consisted of 248g of creamy cafe con leche complemented by 3.5g of white granulated sugar.,17.48,4.14,2.6399999999999997,107.72
"For a quick snack, I sipped on 496g of delicious 100% orange juice.",57.24,3.37,0.6,243.04
I kicked off my morning with a satisfying 112g peanut butter and jelly sandwich on wheat bread and a steaming 248g cup of hot chocolate made from a dry mix with water.,76.65,16.33,20.099999999999998,536.0
My afternoon snack consisted of 13g of decadent truffles and a bubbly 360g of unsweetened carbonated water.,6.45,0.88,4.15,66.43
"For lunch, I had 145g of fast food French fries, a refreshing 240g of tap water, and a 151g fried fish sandwich with cheese from the fast food place.",94.38,28.07,37.95,837.45
"For my snack, I had 1g of saccharin powder, 240g of hot black tea, and 124g of 100% orange juice with added calcium.",15.58,0.85,0.15,64.28
"For my breakfast, I savored a bowl of 40g of General Mills Cinnamon Toast Crunch cereal with 244g of smooth reduced-fat (2%) milk.",43.18,10.35,8.739999999999998,286.0
I treated myself to a snack consisting of 28g of plain baked potato chips paired with 507g of unsweetened bottled water.,19.99,1.4,5.1,131.32
Today’s snack consisted of a tasty 45g molasses cookie.,33.21,2.52,5.76,193.5
"For lunch today, I had a delightful 248g of ready-to-drink chocolate milk, paired with a 56g peanut butter and jelly sandwich, and a juicy 200g raw apple to finish.",71.99000000000001,15.48,12.18,448.64
"For my snack, I indulged in 140g of vanilla ice cream with additional ingredients and paired it with 28g of plain potato chips.",57.78,6.93,25.97,487.76
"My lunch consisted of a tasty 100g cheese pizza with fruit and a side of 97g cheese pizza with vegetables, both served on medium crust.",60.47,19.97,16.869999999999997,472.74
"During my snack time, I enjoyed a warm cup of brewed coffee weighing 240g, complemented by a sprinkle of aspartame powder, 360g of refreshing diet cola, and a touch of 15g half and half.",2.5700000000000003,1.18,1.88,32.9
"I kicked off my morning with 248g of oatmeal beverage, simply made with water.",26.31,0.62,0.37,106.64
"For breakfast, I had a refreshing 540g fruit smoothie made with whole fruit and no dairy.",70.79,3.46,1.46,286.2
I enjoyed a crunchy 50g serving of salted dry roasted peanuts for my afternoon snack.,10.63,12.18,24.83,293.5
"For breakfast, I had a 60g oatmeal snack bar alongside a 126g raw banana.",74.06,5.37,4.42,345.54
"For my lunch, I indulged in 130g of flavorful rotisserie chicken breast (skin included), washed down with a 620g cola soft drink, and a generous helping of 243g Spanish rice from a nearby restaurant.",140.07,42.25,24.37,937.45
My snack today consisted of 28g of crispy barbecue potato chips and a cold 360g serving of low-carb beer.,18.29,2.43,8.7,233.56
"I kicked off my day with a delicious 120g serving of rotisserie chicken breast, skin removed, for breakfast.",0.0,33.65,4.28,172.8
"For lunch, I had 174g of cooked glutinous white rice.",36.49,3.5,0.33,167.04
"During my afternoon break, I treated myself to 240g of instant coffee and a warm cup of 240g green tea.",1.51,0.77,0.0,9.6
"For my snack, I had 45g of delicious churros.",21.99,2.72,9.99,188.55
"For lunch, I had a 312g Salisbury steak dinner from a frozen meal.",34.13,21.28,26.02,452.4
"For dinner, I indulged in 250g of pasta, lovingly prepared with a meat-filled tomato-based sauce from my cherished home recipe.",47.88,14.65,6.45,307.5
I treated myself to a 23g Kellogg's Special K bar for a satisfying snack.,16.73,2.09,2.09,94.07
"For breakfast, I had a 21g General Mills Nature Valley Crunchy Granola Bar and 507g of bottled unsweetened water.",13.52,2.12,4.16,98.91
"During my snack time, I treated myself to a 75g vanilla ice cream sandwich and paired it with a 30g oatmeal cookie filled with raisins.",47.519999999999996,5.07,14.28,333.0
"For lunch, I had 532g of canned chicken or turkey noodle soup accompanied by 124g of 100% orange juice with added calcium.",30.299999999999997,7.22,4.300000000000001,185.96
"For a quick bite, I had a 43g NFS granola bar that was perfect for my snack break.",27.69,4.34,8.51,202.53
I enjoyed a delicious 110g cheeseburger from McDonald's for lunch today.,28.01,14.84,14.19,297.0
"As a light snack, I had 360g of soothing hot green tea, decaffeinated for a calm experience.",0.0,0.0,0.0,0.0
"During my snack time, I sipped on 240g of unsweetened bottled water and indulged in 744g of delicious fruit juice drink.",18.6,0.0,0.0,74.4
"During my snack time, I enjoyed 126g of a raw banana, a crispy 25g serving of barbecue potato chips, and 240g of refreshing tap water to stay hydrated.",42.760000000000005,3.0,8.18,233.89
"For my snack, I indulged in 28g of ruffled potato chips with a delightful sour cream and onion flavor.",15.66,1.82,8.7,136.36
I treated myself to a 24g Quaker granola bar and a 20g butter cookie for a quick and tasty snack.,30.32,2.43,7.890000000000001,193.12
"My afternoon snack featured a 125g chocolate ice cream cone, perfectly matched with 26g of fruity candy snacks that are high in vitamin C.",60.66,4.9799999999999995,13.55,371.52
"For my snack, I had a delightful 109g yellow cake with icing.",60.34,3.44,19.35,413.11
"For lunch, I had a delicious 138g medium crust pizza topped with various meats from a restaurant.",42.26,15.87,17.04,386.4
"I enjoyed a hearty 165g cheeseburger on a white bun for dinner, complete with a juicy medium patty.",30.72,29.57,26.75,490.05
"For a quick snack, I munched on 28g of ruffled cheese potato chips and 113g of fruit cocktail, while also enjoying an 88g corn dog with a side of 17g ketchup.",77.0,12.06,27.07,579.87
"For breakfast, I had a 50g boiled egg.",0.36,6.28,4.76,71.5
Tonight's dinner featured a delicious 396g meatless chimichanga.,98.68,26.06,32.99,792.0
I enjoyed a refreshing 496g of iced black tea as my snack today.,53.57,0.0,1.09,223.2
My snack consisted of a crisp 140g raw nectarine complemented by 360g of refreshing bottled water.,12.85,1.48,0.39,54.6
I enjoyed a 161g fried chicken fillet sandwich on a white bun with melted cheese for lunch today.,40.35,21.75,22.35,450.8
"For my snack, I had a refreshing 50g popsicle alongside 31g of Italian Grecian Armenian bread.",24.53,2.94,0.97,119.79
"During lunchtime, I enjoyed 155g of cooked broccoli alongside 600g of refreshing bottled water.",10.7,4.54,0.59,54.25
I decided to freshen up with 4g of regular chewing gum for my snack.,3.87,0.0,0.01,14.4
"For my snack, I indulged in a 75g vanilla ice cream bar.",27.84,1.58,18.95,268.5
"For dinner, I had a 45g white hot dog bun with 17g of ketchup.",27.21,4.58,1.78,142.72
"For lunch, I had a hearty 170g serving of beans and rice with meat.",40.02,12.73,7.21,275.4
"This morning, my breakfast included 244g of reduced fat milk, a delicious 25g fruit muffin, and a refreshing 124g serving of 100% orange juice with calcium.",39.2,10.129999999999999,8.809999999999999,274.03
"I enjoyed a 102g frankfurter sandwich made with chicken and turkey on a white bun for dinner, along with a 372g serving of Powerade sports drink.",54.0,11.73,12.33,378.12
I rounded off my dinner with 30g of crispy plain tortilla chips.,20.33,2.13,6.2,141.6
"For my lunch today, I savored a 180g tuna salad sandwich made with soft bread.",32.9,17.8,21.17,396.0
"For a sweet treat, I savored a 28g chocolate snack cake with a smooth icing during my snack break.",16.89,1.02,4.46,111.72
"For my snack, I had 120g of raw celery, paired with 16g of creamy peanut butter, 150g of fresh raw grapes, and 80g of crunchy raw carrots.",41.94,6.25,8.809999999999999,248.62
My snack consisted of a tasty combination of 16g peanut butter and a crunchy 165g raw apple.,26.36,4.03,8.459999999999999,181.32
"For a quick snack, I had a delightful 85g clementine paired with a larger 154g raw orange.",29.44,2.1399999999999997,0.44,117.42999999999999
"I started my day with a comforting breakfast of 45g home recipe biscuit, 8g of deliciously cooked pork bacon, 7g of butter to spread, a 50g boiled egg, and 35g of well-seasoned pork sausage.",20.98,18.57,29.75,427.23
"For my afternoon snack, I indulged in 140g of rich vanilla ice cream and a sweet 6g of hard candy to satisfy my cravings.",48.59,5.14,16.470000000000002,362.44
"During my snack time, I savored 126g of raw banana along with 113g of low-fat fruit-flavored yogurt.",45.120000000000005,6.64,1.97,212.70999999999998
"For a delightful snack, I savored 120g of rich and refreshing vanilla light ice cream.",30.53,5.26,7.37,208.8
"During my snack time, I enjoyed a plain beef hot dog sandwich on a wheat bun weighing 102g along with a refreshing 248g of ready-to-drink reduced-fat chocolate milk.",53.099999999999994,19.7,23.130000000000003,497.53999999999996
I enjoyed a satisfying lunch today with 244g of whole milk and a hearty 312g frozen dinner.,45.52,29.28,33.83,598.8
"For my dinner meal, I savored 84g of lean pork chop that was baked to perfection, along with a satisfying 275g of creamy potato salad sourced from a local restaurant.",47.71,29.229999999999997,35.309999999999995,627.26
"For a little treat, I had a 14g chocolate sandwich cookie as my snack.",9.94,0.73,2.68,64.96
"I had a delightful dinner featuring 182g of chicken or turkey parmigiana, a 372g cola soft drink to wash it down, and some warm garlic bread weighing 74g from a local restaurant.",84.38,35.75,28.29,731.1800000000001
"For lunch, I had 372g of fruit-flavored soft drink that contains caffeine along with a delicious 165g cheeseburger on a white bun with a medium patty.",78.44999999999999,29.57,26.75,672.33
"This morning's breakfast included 124g of canned orange juice, a savory 20g pork sausage, and a fluffy 55g scrambled egg cooked in butter.",14.959999999999999,11.02,13.38,224.76
"At lunchtime, I enjoyed a sweet 30g chocolate-covered marshmallow cookie paired with a refreshing 270g diet cola.",21.09,1.5,5.15,131.7
Lunch consisted of a 242g raw apple paired with a bubbly 360g diet ginger ale.,33.42,0.99,0.41,125.84
I treated myself to a soothing 360g of hot black tea for a relaxing snack.,1.08,0.0,0.0,3.6
"My lunch consisted of 243g of Spanish rice without any added fat, paired with a flavorful 170g of broiled pompano that had some fat for extra richness.",48.58,45.5,28.55,643.23
My afternoon snack consisted of 250g of canned pineapple and 150g of delightful raw strawberries.,46.3,2.05,0.75,183.0
"For my snack, I had 30g of reconstituted diet fruit-flavored drink.",0.22,0.0,0.0,0.6
"For my lunch, I treated myself to a 70g fruit muffin paired with 240g of crisp, unsweetened water.",37.1,3.14,11.25,262.5
"For a quick lunch, I grabbed a 40g General Mills Fiber One Chewy Bar.",27.93,2.0,4.0,155.6
"For breakfast, I had a 42g chocolate-coated cookie with peanut butter filling alongside a refreshing 496g Monster energy drink.",78.17,5.73,14.83,469.15999999999997
"For breakfast, I had 20g of all-flavor jelly, 6.5g of cooked bacon, 55g of fried whole egg with oil, and a refreshing 480g of brewed coffee.",14.45,9.08,10.8,192.23000000000002
I enjoyed a 92g chicken fillet sandwich from the school cafeteria for my lunch.,27.42,13.45,7.42,230.92
I had a 75g raw plum as a delightful snack today.,8.56,0.52,0.21,34.5
My breakfast today consisted of a sweet 75g chocolate-iced yeast doughnut paired with a generous 620g of fruit juice drink.,53.73,3.85,16.26,374.0
"I started my day with a warm serving of 148g instant oatmeal, made solely with water and no added fat for a wholesome breakfast.",19.46,3.34,1.92,100.64
"I treated myself to a snack featuring 21g of delicious Provolone cheese, complemented by 28g of ham, all served on 33g of toasted whole wheat bread.",16.16,14.510000000000002,7.92,195.45999999999998
